Model,Month,Sales,Color,Region,Date
Maruti Suzuki S-Presso,01-06-2018,919,Grey,Nashik,01-06-2018
Maruti Suzuki S-Presso,01-07-2018,887,Grey,Nashik,01-07-2018
Maruti Suzuki S-Presso,01-08-2018,728,Grey,Nashik,01-08-2018
Maruti Suzuki S-Presso,01-09-2018,517,Grey,Nashik,01-09-2018
Maruti Suzuki S-Presso,01-10-2018,1187,Grey,Nashik,01-10-2018
Maruti Suzuki S-Presso,01-11-2018,1086,Grey,Nashik,01-11-2018
Maruti Suzuki S-Presso,01-12-2018,879,Grey,Nashik,01-12-2018
Maruti Suzuki Eeco,01-01-2018,1107,Grey,Nashik,01-01-2018
Maruti Suzuki Eeco,01-02-2018,517,Grey,Nashik,01-02-2018
Maruti Suzuki Eeco,01-03-2018,760,Grey,Nashik,01-03-2018
Maruti Suzuki Eeco,01-04-2018,1212,Grey,Nashik,01-04-2018
Maruti Suzuki Eeco,01-05-2018,1046,Grey,Nashik,01-05-2018
Maruti Suzuki Eeco,01-06-2018,940,Grey,Nashik,01-06-2018
Maruti Suzuki Eeco,01-07-2018,560,Grey,Nashik,01-07-2018
Maruti Suzuki Eeco,01-08-2018,1151,Grey,Nashik,01-08-2018
Maruti Suzuki Eeco,01-09-2018,853,Grey,Nashik,01-09-2018
Maruti Suzuki Eeco,01-10-2018,1225,Grey,Nashik,01-10-2018
Maruti Suzuki Eeco,01-11-2018,875,Grey,Nashik,01-11-2018
Maruti Suzuki Eeco,01-12-2018,868,Grey,Nashik,01-12-2018
Maruti Suzuki Celerio,01-01-2018,649,Grey,Nashik,01-01-2018
Maruti Suzuki Celerio,01-02-2018,536,Grey,Nashik,01-02-2018
Maruti Suzuki Celerio,01-03-2018,935,Grey,Nashik,01-03-2018
Maruti Suzuki Celerio,01-04-2018,1333,Grey,Nashik,01-04-2018
Maruti Suzuki Celerio,01-05-2018,1560,Grey,Nashik,01-05-2018
Maruti Suzuki Celerio,01-06-2018,1119,Grey,Nashik,01-06-2018
Maruti Suzuki Celerio,01-07-2018,1026,Grey,Nashik,01-07-2018
Maruti Suzuki Celerio,01-08-2018,686,Grey,Nashik,01-08-2018
Maruti Suzuki Celerio,01-09-2018,1091,Grey,Nashik,01-09-2018
Maruti Suzuki Celerio,01-10-2018,1124,Grey,Nashik,01-10-2018
Maruti Suzuki Celerio,01-11-2018,803,Grey,Nashik,01-11-2018
Maruti Suzuki Celerio,01-12-2018,1264,Grey,Nashik,01-12-2018
Maruti Suzuki Swift,01-01-2018,684,Grey,Nashik,01-01-2018
Maruti Suzuki Swift,01-02-2018,922,Grey,Nashik,01-02-2018
Maruti Suzuki Swift,01-03-2018,1422,Grey,Nashik,01-03-2018
Maruti Suzuki Swift,01-04-2018,1205,Grey,Nashik,01-04-2018
Maruti Suzuki Swift,01-05-2018,1199,Grey,Nashik,01-05-2018
Maruti Suzuki Swift,01-06-2018,982,Grey,Nashik,01-06-2018
Maruti Suzuki Swift,01-07-2018,940,Grey,Nashik,01-07-2018
Maruti Suzuki Swift,01-08-2018,645,Grey,Nashik,01-08-2018
Maruti Suzuki Swift,01-09-2018,1057,Grey,Nashik,01-09-2018
Maruti Suzuki Swift,01-10-2018,1321,Grey,Nashik,01-10-2018
Maruti Suzuki Swift,01-11-2018,1408,Grey,Nashik,01-11-2018
Maruti Suzuki Swift,01-12-2018,1075,Grey,Nashik,01-12-2018
Maruti Suzuki Grand Vitara,01-01-2018,695,Grey,Nashik,01-01-2018
Maruti Suzuki Grand Vitara,01-02-2018,801,Grey,Nashik,01-02-2018
Maruti Suzuki Grand Vitara,01-03-2018,736,Grey,Nashik,01-03-2018
Maruti Suzuki Grand Vitara,01-04-2018,774,Grey,Nashik,01-04-2018
Maruti Suzuki Grand Vitara,01-05-2018,1093,Grey,Nashik,01-05-2018
Maruti Suzuki Grand Vitara,01-06-2018,701,Grey,Nashik,01-06-2018
Maruti Suzuki Grand Vitara,01-07-2018,1069,Grey,Nashik,01-07-2018
Maruti Suzuki Grand Vitara,01-08-2018,1016,Grey,Nashik,01-08-2018
Maruti Suzuki Grand Vitara,01-09-2018,845,Grey,Nashik,01-09-2018
Maruti Suzuki Grand Vitara,01-10-2018,764,Grey,Nashik,01-10-2018
Maruti Suzuki Grand Vitara,01-11-2018,1067,Grey,Nashik,01-11-2018
Maruti Suzuki Grand Vitara,01-12-2018,1094,Grey,Nashik,01-12-2018
Maruti Suzuki XL6,01-01-2018,840,Grey,Nashik,01-01-2018
Maruti Suzuki XL6,01-02-2018,985,Grey,Nashik,01-02-2018
Maruti Suzuki XL6,01-03-2018,1291,Grey,Nashik,01-03-2018
Maruti Suzuki XL6,01-04-2018,983,Grey,Nashik,01-04-2018
Maruti Suzuki XL6,01-05-2018,917,Grey,Nashik,01-05-2018
Maruti Suzuki XL6,01-06-2018,965,Grey,Nashik,01-06-2018
Maruti Suzuki XL6,01-07-2018,996,Grey,Nashik,01-07-2018
Maruti Suzuki XL6,01-08-2018,1058,Grey,Nashik,01-08-2018
Maruti Suzuki XL6,01-09-2018,486,Grey,Nashik,01-09-2018
Maruti Suzuki XL6,01-10-2018,746,Grey,Nashik,01-10-2018
Maruti Suzuki XL6,01-11-2018,1071,Grey,Nashik,01-11-2018
Maruti Suzuki XL6,01-12-2018,720,Grey,Nashik,01-12-2018
Maruti Suzuki Brezza,01-01-2018,534,Grey,Nashik,01-01-2018
Maruti Suzuki Brezza,01-02-2018,817,Grey,Nashik,01-02-2018
Maruti Suzuki Brezza,01-03-2018,975,Grey,Nashik,01-03-2018
Maruti Suzuki Brezza,01-04-2018,1257,Grey,Nashik,01-04-2018
Maruti Suzuki Brezza,01-05-2018,1322,Grey,Nashik,01-05-2018
Maruti Suzuki Brezza,01-06-2018,804,Grey,Nashik,01-06-2018
Maruti Suzuki Brezza,01-07-2018,1076,Grey,Nashik,01-07-2018
Maruti Suzuki Brezza,01-08-2018,1079,Grey,Nashik,01-08-2018
Maruti Suzuki Brezza,01-09-2018,873,Grey,Nashik,01-09-2018
Maruti Suzuki Brezza,01-10-2018,658,Grey,Nashik,01-10-2018
Maruti Suzuki Brezza,01-11-2018,733,Grey,Nashik,01-11-2018
Maruti Suzuki Brezza,01-12-2018,1049,Grey,Nashik,01-12-2018
Maruti Suzuki Dzire,01-01-2018,610,Grey,Nashik,01-01-2018
Maruti Suzuki Dzire,01-02-2018,986,Grey,Nashik,01-02-2018
Maruti Suzuki Dzire,01-03-2018,759,Grey,Nashik,01-03-2018
Maruti Suzuki Dzire,01-04-2018,1379,Grey,Nashik,01-04-2018
Maruti Suzuki Dzire,01-05-2018,983,Grey,Nashik,01-05-2018
Maruti Suzuki Dzire,01-06-2018,1191,Grey,Nashik,01-06-2018
Maruti Suzuki Dzire,01-07-2018,602,Grey,Nashik,01-07-2018
Maruti Suzuki Dzire,01-08-2018,1006,Grey,Nashik,01-08-2018
Maruti Suzuki Dzire,01-09-2018,871,Grey,Nashik,01-09-2018
Maruti Suzuki Dzire,01-10-2018,749,Grey,Nashik,01-10-2018
Maruti Suzuki Dzire,01-11-2018,1325,Grey,Nashik,01-11-2018
Maruti Suzuki Dzire,01-12-2018,858,Grey,Nashik,01-12-2018
Maruti Suzuki Alto 800,01-01-2019,1082,Grey,Nashik,01-01-2019
Maruti Suzuki Alto 800,01-02-2019,507,Grey,Nashik,01-02-2019
Maruti Suzuki Alto 800,01-03-2019,1075,Grey,Nashik,01-03-2019
Maruti Suzuki Alto 800,01-04-2019,1158,Grey,Nashik,01-04-2019
Maruti Suzuki Alto 800,01-05-2019,1244,Grey,Nashik,01-05-2019
Maruti Suzuki Alto 800,01-06-2019,807,Grey,Nashik,01-06-2019
Maruti Suzuki Alto 800,01-07-2019,534,Grey,Nashik,01-07-2019
Maruti Suzuki Alto 800,01-08-2019,539,Grey,Nashik,01-08-2019
Maruti Suzuki Alto 800,01-09-2019,621,Grey,Nashik,01-09-2019
Maruti Suzuki Alto 800,01-10-2019,551,Grey,Nashik,01-10-2019
Maruti Suzuki Alto 800,01-11-2019,690,Grey,Nashik,01-11-2019
Maruti Suzuki Alto 800,01-12-2019,658,Grey,Nashik,01-12-2019
Maruti Suzuki Alto K10,01-01-2019,1053,Grey,Nashik,01-01-2019
Maruti Suzuki Alto K10,01-02-2019,668,Grey,Nashik,01-02-2019
Maruti Suzuki Alto K10,01-03-2019,1301,Grey,Nashik,01-03-2019
Maruti Suzuki Alto K10,01-04-2019,895,Grey,Nashik,01-04-2019
Maruti Suzuki Alto K10,01-05-2019,1161,Grey,Nashik,01-05-2019
Maruti Suzuki Alto K10,01-06-2019,660,Grey,Nashik,01-06-2019
Maruti Suzuki Alto K10,01-07-2019,499,Grey,Nashik,01-07-2019
Maruti Suzuki Alto K10,01-08-2019,591,Grey,Nashik,01-08-2019
Maruti Suzuki Alto K10,01-09-2019,876,Grey,Nashik,01-09-2019
Maruti Suzuki Alto K10,01-10-2019,753,Grey,Nashik,01-10-2019
Maruti Suzuki Alto K10,01-11-2019,1190,Grey,Nashik,01-11-2019
Maruti Suzuki Alto K10,01-12-2019,655,Grey,Nashik,01-12-2019
Maruti Suzuki S-Presso,01-01-2019,421,Grey,Nashik,01-01-2019
Maruti Suzuki S-Presso,01-02-2019,776,Grey,Nashik,01-02-2019
Maruti Suzuki S-Presso,01-03-2019,1049,Grey,Nashik,01-03-2019
Maruti Suzuki S-Presso,01-04-2019,969,Grey,Nashik,01-04-2019
Maruti Suzuki S-Presso,01-05-2019,1318,Grey,Nashik,01-05-2019
Maruti Suzuki S-Presso,01-06-2019,1101,Grey,Nashik,01-06-2019
Maruti Suzuki S-Presso,01-07-2019,881,Grey,Nashik,01-07-2019
Maruti Suzuki S-Presso,01-08-2019,987,Grey,Nashik,01-08-2019
Maruti Suzuki S-Presso,01-09-2019,685,Grey,Nashik,01-09-2019
Maruti Suzuki S-Presso,01-10-2019,1034,Grey,Nashik,01-10-2019
Maruti Suzuki S-Presso,01-11-2019,633,Grey,Nashik,01-11-2019
Maruti Suzuki S-Presso,01-12-2019,693,Grey,Nashik,01-12-2019
Maruti Suzuki Eeco,01-01-2019,719,Grey,Nashik,01-01-2019
Maruti Suzuki Eeco,01-02-2019,566,Grey,Nashik,01-02-2019
Maruti Suzuki Eeco,01-03-2019,786,Grey,Nashik,01-03-2019
Maruti Suzuki Eeco,01-04-2019,806,Grey,Nashik,01-04-2019
Maruti Suzuki Eeco,01-05-2019,1057,Grey,Nashik,01-05-2019
Maruti Suzuki Eeco,01-06-2019,718,Grey,Nashik,01-06-2019
Maruti Suzuki Eeco,01-07-2019,1156,Grey,Nashik,01-07-2019
Maruti Suzuki Eeco,01-08-2019,543,Grey,Nashik,01-08-2019
Maruti Suzuki Eeco,01-09-2019,826,Grey,Nashik,01-09-2019
Maruti Suzuki Eeco,01-10-2019,947,Grey,Nashik,01-10-2019
Maruti Suzuki Eeco,01-11-2019,909,Grey,Nashik,01-11-2019
Maruti Suzuki Eeco,01-12-2019,720,Grey,Nashik,01-12-2019
Maruti Suzuki Celerio,01-01-2019,1062,Grey,Nashik,01-01-2019
Maruti Suzuki Celerio,01-02-2019,601,Grey,Nashik,01-02-2019
Maruti Suzuki Celerio,01-03-2019,1392,Grey,Nashik,01-03-2019
Maruti Suzuki Celerio,01-04-2019,1208,Grey,Nashik,01-04-2019
Maruti Suzuki Celerio,01-05-2019,1377,Grey,Nashik,01-05-2019
Maruti Suzuki Celerio,01-06-2019,1222,Grey,Nashik,01-06-2019
Maruti Suzuki Celerio,01-07-2019,871,Grey,Nashik,01-07-2019
Maruti Suzuki Celerio,01-08-2019,1169,Grey,Nashik,01-08-2019
Maruti Suzuki Celerio,01-09-2019,553,Grey,Nashik,01-09-2019
Maruti Suzuki Celerio,01-10-2019,817,Grey,Nashik,01-10-2019
Maruti Suzuki Celerio,01-11-2019,1285,Grey,Nashik,01-11-2019
Maruti Suzuki Celerio,01-12-2019,929,Grey,Nashik,01-12-2019
Maruti Suzuki Swift,01-01-2019,527,Grey,Nashik,01-01-2019
Maruti Suzuki Swift,01-02-2019,1204,Grey,Nashik,01-02-2019
Maruti Suzuki Swift,01-03-2019,1502,Grey,Nashik,01-03-2019
Maruti Suzuki Swift,01-04-2019,921,Grey,Nashik,01-04-2019
Maruti Suzuki Swift,01-05-2019,1189,Grey,Nashik,01-05-2019
Maruti Suzuki Swift,01-06-2019,1098,Grey,Nashik,01-06-2019
Maruti Suzuki Swift,01-07-2019,678,Grey,Nashik,01-07-2019
Maruti Suzuki Swift,01-08-2019,1244,Grey,Nashik,01-08-2019
Maruti Suzuki Swift,01-09-2019,682,Grey,Nashik,01-09-2019
Maruti Suzuki Swift,01-10-2019,1351,Grey,Nashik,01-10-2019
Maruti Suzuki Swift,01-11-2019,779,Grey,Nashik,01-11-2019
Maruti Suzuki Swift,01-12-2019,752,Grey,Nashik,01-12-2019
Maruti Suzuki Grand Vitara,01-01-2019,576,Grey,Nashik,01-01-2019
Maruti Suzuki Grand Vitara,01-02-2019,1050,Grey,Nashik,01-02-2019
Maruti Suzuki Grand Vitara,01-03-2019,874,Grey,Nashik,01-03-2019
Maruti Suzuki Grand Vitara,01-04-2019,1134,Grey,Nashik,01-04-2019
Maruti Suzuki Grand Vitara,01-05-2019,1217,Grey,Nashik,01-05-2019
Maruti Suzuki Grand Vitara,01-06-2019,996,Grey,Nashik,01-06-2019
Maruti Suzuki Grand Vitara,01-07-2019,724,Grey,Nashik,01-07-2019
Maruti Suzuki Grand Vitara,01-08-2019,627,Grey,Nashik,01-08-2019
Maruti Suzuki Grand Vitara,01-09-2019,663,Grey,Nashik,01-09-2019
Maruti Suzuki Grand Vitara,01-10-2019,531,Grey,Nashik,01-10-2019
Maruti Suzuki Grand Vitara,01-11-2019,706,Grey,Nashik,01-11-2019
Maruti Suzuki Grand Vitara,01-12-2019,765,Grey,Nashik,01-12-2019
Maruti Suzuki XL6,01-01-2019,828,Grey,Nashik,01-01-2019
Maruti Suzuki XL6,01-02-2019,946,Grey,Nashik,01-02-2019
Maruti Suzuki XL6,01-03-2019,1149,Grey,Nashik,01-03-2019
Maruti Suzuki XL6,01-04-2019,1076,Grey,Nashik,01-04-2019
Maruti Suzuki XL6,01-05-2019,705,Grey,Nashik,01-05-2019
Maruti Suzuki XL6,01-06-2019,761,Grey,Nashik,01-06-2019
Maruti Suzuki XL6,01-07-2019,732,Grey,Nashik,01-07-2019
Maruti Suzuki XL6,01-08-2019,682,Grey,Nashik,01-08-2019
Maruti Suzuki XL6,01-09-2019,459,Grey,Nashik,01-09-2019
Maruti Suzuki XL6,01-10-2019,521,Grey,Nashik,01-10-2019
Maruti Suzuki XL6,01-11-2019,923,Grey,Nashik,01-11-2019
Maruti Suzuki XL6,01-12-2019,614,Grey,Nashik,01-12-2019
Maruti Suzuki Brezza,01-01-2019,924,Grey,Nashik,01-01-2019
Maruti Suzuki Brezza,01-02-2019,593,Grey,Nashik,01-02-2019
Maruti Suzuki Brezza,01-03-2019,1146,Grey,Nashik,01-03-2019
Maruti Suzuki Brezza,01-04-2019,853,Grey,Nashik,01-04-2019
Maruti Suzuki Brezza,01-05-2019,1260,Grey,Nashik,01-05-2019
Maruti Suzuki Brezza,01-06-2019,898,Grey,Nashik,01-06-2019
Maruti Suzuki Brezza,01-07-2019,733,Grey,Nashik,01-07-2019
Maruti Suzuki Brezza,01-08-2019,668,Grey,Nashik,01-08-2019
Maruti Suzuki Brezza,01-09-2019,865,Grey,Nashik,01-09-2019
Maruti Suzuki Brezza,01-10-2019,740,Grey,Nashik,01-10-2019
Maruti Suzuki Brezza,01-11-2019,1000,Grey,Nashik,01-11-2019
Maruti Suzuki Brezza,01-12-2019,574,Grey,Nashik,01-12-2019
Maruti Suzuki Dzire,01-01-2019,835,Grey,Nashik,01-01-2019
Maruti Suzuki Dzire,01-02-2019,1013,Grey,Nashik,01-02-2019
Maruti Suzuki Dzire,01-03-2019,957,Grey,Nashik,01-03-2019
Maruti Suzuki Dzire,01-04-2019,1180,Grey,Nashik,01-04-2019
Maruti Suzuki Dzire,01-05-2019,1335,Grey,Nashik,01-05-2019
Maruti Suzuki Dzire,01-06-2019,1357,Grey,Nashik,01-06-2019
Maruti Suzuki Dzire,01-07-2019,1133,Grey,Nashik,01-07-2019
Maruti Suzuki Dzire,01-08-2019,839,Grey,Nashik,01-08-2019
Maruti Suzuki Dzire,01-09-2019,1172,Grey,Nashik,01-09-2019
Maruti Suzuki Dzire,01-10-2019,1000,Grey,Nashik,01-10-2019
Maruti Suzuki Dzire,01-11-2019,975,Grey,Nashik,01-11-2019
Maruti Suzuki Dzire,01-12-2019,809,Grey,Nashik,01-12-2019
Maruti Suzuki Alto 800,01-01-2020,773,Grey,Nashik,01-01-2020
Maruti Suzuki Alto 800,01-02-2020,913,Grey,Nashik,01-02-2020
Maruti Suzuki Alto 800,01-03-2020,858,Grey,Nashik,01-03-2020
Maruti Suzuki Alto 800,01-04-2020,825,Grey,Nashik,01-04-2020
Maruti Suzuki Alto 800,01-05-2020,1242,Grey,Nashik,01-05-2020
Maruti Suzuki Alto 800,01-06-2020,968,Grey,Nashik,01-06-2020
Maruti Suzuki Alto 800,01-07-2020,539,Grey,Nashik,01-07-2020
Maruti Suzuki Alto 800,01-08-2020,707,Grey,Nashik,01-08-2020
Maruti Suzuki Alto 800,01-09-2020,964,Grey,Nashik,01-09-2020
Maruti Suzuki Alto 800,01-10-2020,1208,Grey,Nashik,01-10-2020
Maruti Suzuki Alto 800,01-11-2020,1140,Grey,Nashik,01-11-2020
Maruti Suzuki Alto 800,01-12-2020,506,Grey,Nashik,01-12-2020
Maruti Suzuki Alto K10,01-01-2020,876,Grey,Nashik,01-01-2020
Maruti Suzuki Alto K10,01-02-2020,889,Grey,Nashik,01-02-2020
Maruti Suzuki Alto K10,01-03-2020,1059,Grey,Nashik,01-03-2020
Maruti Suzuki Alto K10,01-04-2020,981,Grey,Nashik,01-04-2020
Maruti Suzuki Alto K10,01-05-2020,933,Grey,Nashik,01-05-2020
Maruti Suzuki Alto K10,01-06-2020,1031,Grey,Nashik,01-06-2020
Maruti Suzuki Alto K10,01-07-2020,594,Grey,Nashik,01-07-2020
Maruti Suzuki Alto K10,01-08-2020,605,Grey,Nashik,01-08-2020
Maruti Suzuki Alto K10,01-09-2020,828,Grey,Nashik,01-09-2020
Maruti Suzuki Alto K10,01-10-2020,1073,Grey,Nashik,01-10-2020
Maruti Suzuki Alto K10,01-11-2020,642,Grey,Nashik,01-11-2020
Maruti Suzuki Alto K10,01-12-2020,545,Grey,Nashik,01-12-2020
Maruti Suzuki S-Presso,01-01-2020,1009,Grey,Nashik,01-01-2020
Maruti Suzuki S-Presso,01-02-2020,581,Grey,Nashik,01-02-2020
Maruti Suzuki S-Presso,01-03-2020,1028,Grey,Nashik,01-03-2020
Maruti Suzuki S-Presso,01-04-2020,770,Grey,Nashik,01-04-2020
Maruti Suzuki S-Presso,01-05-2020,1144,Grey,Nashik,01-05-2020
Maruti Suzuki S-Presso,01-06-2020,882,Grey,Nashik,01-06-2020
Maruti Suzuki S-Presso,01-07-2020,1105,Grey,Nashik,01-07-2020
Maruti Suzuki S-Presso,01-08-2020,734,Grey,Nashik,01-08-2020
Maruti Suzuki S-Presso,01-09-2020,841,Grey,Nashik,01-09-2020
Maruti Suzuki S-Presso,01-10-2020,1164,Grey,Nashik,01-10-2020
Maruti Suzuki S-Presso,01-11-2020,944,Grey,Nashik,01-11-2020
Maruti Suzuki S-Presso,01-12-2020,650,Grey,Nashik,01-12-2020
Maruti Suzuki Eeco,01-01-2020,853,Grey,Nashik,01-01-2020
Maruti Suzuki Eeco,01-02-2020,708,Grey,Nashik,01-02-2020
Maruti Suzuki Eeco,01-03-2020,1318,Grey,Nashik,01-03-2020
Maruti Suzuki Eeco,01-04-2020,1257,Grey,Nashik,01-04-2020
Maruti Suzuki Eeco,01-05-2020,1028,Grey,Nashik,01-05-2020
Maruti Suzuki Eeco,01-06-2020,1369,Grey,Nashik,01-06-2020
Maruti Suzuki Eeco,01-07-2020,973,Grey,Nashik,01-07-2020
Maruti Suzuki Eeco,01-08-2020,931,Grey,Nashik,01-08-2020
Maruti Suzuki Eeco,01-09-2020,761,Grey,Nashik,01-09-2020
Maruti Suzuki Eeco,01-10-2020,1094,Grey,Nashik,01-10-2020
Maruti Suzuki Eeco,01-11-2020,1159,Grey,Nashik,01-11-2020
Maruti Suzuki Eeco,01-12-2020,795,Grey,Nashik,01-12-2020
Maruti Suzuki Celerio,01-01-2020,613,Grey,Nashik,01-01-2020
Maruti Suzuki Celerio,01-02-2020,758,Grey,Nashik,01-02-2020
Maruti Suzuki Celerio,01-03-2020,952,Grey,Nashik,01-03-2020
Maruti Suzuki Celerio,01-04-2020,787,Grey,Nashik,01-04-2020
Maruti Suzuki Celerio,01-05-2020,1430,Grey,Nashik,01-05-2020
Maruti Suzuki Celerio,01-06-2020,1495,Grey,Nashik,01-06-2020
Maruti Suzuki Celerio,01-07-2020,750,Grey,Nashik,01-07-2020
Maruti Suzuki Celerio,01-08-2020,1160,Grey,Nashik,01-08-2020
Maruti Suzuki Celerio,01-09-2020,812,Grey,Nashik,01-09-2020
Maruti Suzuki Celerio,01-10-2020,694,Grey,Nashik,01-10-2020
Maruti Suzuki Celerio,01-11-2020,768,Grey,Nashik,01-11-2020
Maruti Suzuki Celerio,01-12-2020,915,Grey,Nashik,01-12-2020
Maruti Suzuki Swift,01-01-2020,584,Grey,Nashik,01-01-2020
Maruti Suzuki Swift,01-02-2020,715,Grey,Nashik,01-02-2020
Maruti Suzuki Swift,01-03-2020,954,Grey,Nashik,01-03-2020
Maruti Suzuki Swift,01-04-2020,1441,Grey,Nashik,01-04-2020
Maruti Suzuki Swift,01-05-2020,1170,Grey,Nashik,01-05-2020
Maruti Suzuki Swift,01-06-2020,1311,Grey,Nashik,01-06-2020
Maruti Suzuki Swift,01-07-2020,1082,Grey,Nashik,01-07-2020
Maruti Suzuki Swift,01-08-2020,711,Grey,Nashik,01-08-2020
Maruti Suzuki Swift,01-09-2020,978,Grey,Nashik,01-09-2020
Maruti Suzuki Swift,01-10-2020,1333,Grey,Nashik,01-10-2020
Maruti Suzuki Swift,01-11-2020,953,Grey,Nashik,01-11-2020
Maruti Suzuki Swift,01-12-2020,875,Grey,Nashik,01-12-2020
Maruti Suzuki Grand Vitara,01-01-2020,908,Grey,Nashik,01-01-2020
Maruti Suzuki Grand Vitara,01-02-2020,452,Grey,Nashik,01-02-2020
Maruti Suzuki Grand Vitara,01-03-2020,668,Grey,Nashik,01-03-2020
Maruti Suzuki Grand Vitara,01-04-2020,987,Grey,Nashik,01-04-2020
Maruti Suzuki Grand Vitara,01-05-2020,821,Grey,Nashik,01-05-2020
Maruti Suzuki Grand Vitara,01-06-2020,1236,Grey,Nashik,01-06-2020
Maruti Suzuki Grand Vitara,01-07-2020,559,Grey,Nashik,01-07-2020
Maruti Suzuki Grand Vitara,01-08-2020,1013,Grey,Nashik,01-08-2020
Maruti Suzuki Grand Vitara,01-09-2020,552,Grey,Nashik,01-09-2020
Maruti Suzuki Grand Vitara,01-10-2020,1097,Grey,Nashik,01-10-2020
Maruti Suzuki Grand Vitara,01-11-2020,983,Grey,Nashik,01-11-2020
Maruti Suzuki Grand Vitara,01-12-2020,667,Grey,Nashik,01-12-2020
Maruti Suzuki XL6,01-01-2020,957,Grey,Nashik,01-01-2020
Maruti Suzuki XL6,01-02-2020,867,Grey,Nashik,01-02-2020
Maruti Suzuki XL6,01-03-2020,1172,Grey,Nashik,01-03-2020
Maruti Suzuki XL6,01-04-2020,672,Grey,Nashik,01-04-2020
Maruti Suzuki XL6,01-05-2020,798,Grey,Nashik,01-05-2020
Maruti Suzuki XL6,01-06-2020,1121,Grey,Nashik,01-06-2020
Maruti Suzuki XL6,01-07-2020,1019,Grey,Nashik,01-07-2020
Maruti Suzuki XL6,01-08-2020,945,Grey,Nashik,01-08-2020
Maruti Suzuki XL6,01-09-2020,765,Grey,Nashik,01-09-2020
Maruti Suzuki XL6,01-10-2020,1129,Grey,Nashik,01-10-2020
Maruti Suzuki XL6,01-11-2020,510,Grey,Nashik,01-11-2020
Maruti Suzuki XL6,01-12-2020,422,Grey,Nashik,01-12-2020
Maruti Suzuki Brezza,01-01-2020,676,Grey,Nashik,01-01-2020
Maruti Suzuki Brezza,01-02-2020,493,Grey,Nashik,01-02-2020
Maruti Suzuki Brezza,01-03-2020,972,Grey,Nashik,01-03-2020
Maruti Suzuki Brezza,01-04-2020,764,Grey,Nashik,01-04-2020
Maruti Suzuki Brezza,01-05-2020,1005,Grey,Nashik,01-05-2020
Maruti Suzuki Brezza,01-06-2020,1237,Grey,Nashik,01-06-2020
Maruti Suzuki Brezza,01-07-2020,719,Grey,Nashik,01-07-2020
Maruti Suzuki Brezza,01-08-2020,1034,Grey,Nashik,01-08-2020
Maruti Suzuki Brezza,01-09-2020,875,Grey,Nashik,01-09-2020
Maruti Suzuki Brezza,01-10-2020,842,Grey,Nashik,01-10-2020
Maruti Suzuki Brezza,01-11-2020,522,Grey,Nashik,01-11-2020
Maruti Suzuki Brezza,01-12-2020,632,Grey,Nashik,01-12-2020
Maruti Suzuki Dzire,01-01-2020,830,Grey,Nashik,01-01-2020
Maruti Suzuki Dzire,01-02-2020,490,Grey,Nashik,01-02-2020
Maruti Suzuki Dzire,01-03-2020,1005,Grey,Nashik,01-03-2020
Maruti Suzuki Dzire,01-04-2020,944,Grey,Nashik,01-04-2020
Maruti Suzuki Dzire,01-05-2020,946,Grey,Nashik,01-05-2020
Maruti Suzuki Dzire,01-06-2020,1243,Grey,Nashik,01-06-2020
Maruti Suzuki Dzire,01-07-2020,820,Grey,Nashik,01-07-2020
Maruti Suzuki Dzire,01-08-2020,647,Grey,Nashik,01-08-2020
Maruti Suzuki Dzire,01-09-2020,1062,Grey,Nashik,01-09-2020
Maruti Suzuki Dzire,01-10-2020,1136,Grey,Nashik,01-10-2020
Maruti Suzuki Dzire,01-11-2020,817,Grey,Nashik,01-11-2020
Maruti Suzuki Dzire,01-12-2020,706,Grey,Nashik,01-12-2020
Maruti Suzuki Alto 800,01-01-2021,508,Grey,Nashik,01-01-2021
Maruti Suzuki Alto 800,01-02-2021,852,Grey,Nashik,01-02-2021
Maruti Suzuki Alto 800,01-03-2021,759,Grey,Nashik,01-03-2021
Maruti Suzuki Alto 800,01-04-2021,861,Grey,Nashik,01-04-2021
Maruti Suzuki Alto 800,01-05-2021,1472,Grey,Nashik,01-05-2021
Maruti Suzuki Alto 800,01-06-2021,996,Grey,Nashik,01-06-2021
Maruti Suzuki Alto 800,01-07-2021,664,Grey,Nashik,01-07-2021
Maruti Suzuki Alto 800,01-08-2021,1114,Grey,Nashik,01-08-2021
Maruti Suzuki Alto 800,01-09-2021,1096,Grey,Nashik,01-09-2021
Maruti Suzuki Alto 800,01-10-2021,904,Grey,Nashik,01-10-2021
Maruti Suzuki Alto 800,01-11-2021,853,Grey,Nashik,01-11-2021
Maruti Suzuki Alto 800,01-12-2021,1119,Grey,Nashik,01-12-2021
Maruti Suzuki Alto K10,01-01-2021,862,Grey,Nashik,01-01-2021
Maruti Suzuki Alto K10,01-02-2021,689,Grey,Nashik,01-02-2021
Maruti Suzuki Alto K10,01-03-2021,844,Grey,Nashik,01-03-2021
Maruti Suzuki Alto K10,01-04-2021,843,Grey,Nashik,01-04-2021
Maruti Suzuki Alto K10,01-05-2021,1204,Grey,Nashik,01-05-2021
Maruti Suzuki Alto K10,01-06-2021,1010,Grey,Nashik,01-06-2021
Maruti Suzuki Alto K10,01-07-2021,987,Grey,Nashik,01-07-2021
Maruti Suzuki Alto K10,01-08-2021,1192,Grey,Nashik,01-08-2021
